customer_unique_id,recency,T,frequency,monetary_value,predicted_purchases_6m,expected_avg_profit,CLV_6M
bb939798f4c3086488aba189af45cc1c,1e-06,311.000001,2,45.36,3.595716852393967e-19,50.38975095590594,1.753243370958218e-17
bb97ba1b80c531162410ce956a9aab7d,1e-06,393.000001,2,116.1,1.7493933766336945e-19,120.53638410963667,2.0397801698157018e-17
bb99e6ae642f462d7bf05db05fc9aa11,180.000001,325.000001,2,102.99000000000001,0.38079943188158855,107.53635073890712,39.621454703094564
bb9a095d646356384f1281fad1146eca,1e-06,289.000001,2,208.18,4.501060880146464e-19,211.84401742594326,9.227693294284626e-17
bb9b4553d42e28d6b5d59fd8b2540207,1e-06,166.000001,4,462.72,3.7469311425223246e-34,463.4876881279705,1.6827952974959514e-31
bb9de7a757d93065939c7da2a3cd8ce4,1e-06,379.000001,2,62.53,1.956860371259662e-19,67.41572906234582,1.2761994879844215e-17
bba29bdc2bd4deeb7bba3c61ea98e012,1e-06,46.000001,2,183.56,9.643332793388681e-17,187.43052989067536,1.7570448417448154e-14
bbb33ce14486df60882804a8e58fd5e1,1e-06,71.000001,2,109.8,2.850197052639897e-17,114.28922848525862,3.1623920854039135e-15
bbbce504c9e9c899d0384f88cd06edda,1e-06,229.000001,2,142.3,9.13508612088108e-19,146.51661861101846,1.2957702202289483e-16
bbc4d86624927ed9617d2664bf85d1dd,1e-06,524.000001,2,114.07,7.158806673986511e-20,118.52341174178152,8.205085260645542e-18
bbd43d0032bfd1b0b3bf931c297417d4,1e-06,261.000001,2,168.1,6.141928836539488e-19,172.10020831085237,1.0231001531517048e-16
bbe8686a830c0caaf68452997d73d396,25.000001,386.000001,4,337.9525,6.433160701514876e-05,339.24566663742644,0.021114645918874585
bbf28b01eafff45c51fd9130ab1e0c6d,1e-06,258.000001,2,426.28,6.361838021371322e-19,428.11459546988834,2.636227189051527e-16
bbf65e7823171a84e70a495dd6c34ceb,298.000001,374.000001,4,295.99,1.0413770434059173,297.45989849430464,299.7087880757646
bbfa16828a49c356b46dcbea56ded834,149.000001,195.000001,2,80.64,0.8499204759199059,85.37382245242306,70.2671939701165
bbfbf00ca35317821c1d773e7509c4d1,1e-06,330.000001,2,155.14,2.9974494875212196e-19,159.24891674070324,4.6185547388615076e-17
bc0cc7fd03864119501b931413dde0df,3.000001,115.000001,2,97.03,0.0014926782117469963,101.6263431958447,0.14707272505899285
bc0d7bb032bbf422fc74bb279c47de1e,41.000001,391.000001,2,72.23,0.012496717365013595,77.03436549988028,0.9312222804684495
bc129fa5a30c1e9f64d840dd6d0e574a,1e-06,367.000001,2,155.14,2.1611291896968533e-19,159.24891674070324,3.329451328713556e-17
bc12e5c08b6a9d2ca00788cc91bda46d,1e-06,364.000001,2,96.53999999999999,2.216529145777717e-19,101.14045331394861,2.168794707150997e-17
bc2387c48428a2e128eaa3d5b18b3591,46.000001,584.000001,2,71.97,0.004667318450993666,76.7765463788742,0.34648274437248444
bc27afa44f5b67b080ab4ba3851a162d,1e-06,380.000001,3,113.84666666666665,1.175628412855453e-27,116.82518463968886,1.3287460656478998e-25
bc394684831f0cc9e99a4e592c329fe7,1e-06,277.000001,2,90.18,5.123432145729911e-19,94.8338009693384,4.702347826255251e-17
bc3e7032668d3f411c227eec09221362,58.000001,74.000001,3,63.35999999999999,2.5449093447061246,66.6216308660661,164.61635455824506
bc44f1b51fcaf6f98a5cb190773bac95,1e-06,434.000001,5,138.4,1.164949498909015e-44,140.10833039963993,1.5789686548271076e-42
bc465b1c46eace36c3e05055042825c1,1e-06,96.000001,2,132.1,1.199650152477441e-17,136.4021761715492,1.5872465304011564e-15
bc50d0c6d5effaefb4d2423feda931d7,1e-06,118.000001,6,707.7599999999999,3.82891294163241e-49,707.5835272713178,2.627873755538689e-46
bc56ffa5e684ac8cd70e64563a7d8399,1e-06,29.000001,2,378.3,3.410102962323655e-16,380.5370515242282,1.26339125903528e-13
bc5d0f50fa3392f07c52f74bb04173c8,1e-06,417.000001,2,89.1,1.4561970742275103e-19,93.7628600051593,1.3206797585359708e-17
bc5fbc9860ad6ea016f6a52502f27c82,1e-06,46.000001,2,183.2,9.643332793388681e-17,187.0735495692823,1.753698372881531e-14
bc68d76fc88fc15e4f81d571464ecd45,1e-06,138.000001,2,172.53,4.153223585504767e-18,176.49304948799443,7.103772734025591e-16
bc6a0e427b844bfb0f675aee08fbd3e6,1e-06,419.000001,2,73.17,1.434771412325261e-19,77.96648078351764,1.0820185523439269e-17
bc6d9c62b6ba6353aacf5adc7969683a,1e-06,183.000001,2,204.32,1.794369014548966e-18,208.01639509100684,3.6151086413618343e-16
bc78714cd38d3fa7ea02300180c86b18,1e-06,78.000001,2,243.86,2.1798815178132393e-17,247.2247337240082,5.230489154569495e-15
bc78a3057450d70b8181de806e8dd999,1e-06,209.000001,2,150.14,1.2038647592698591e-18,154.29085672135557,1.7985328339041477e-16
bc78f39e91bb48ceb856abbc417f952b,1e-06,531.000001,4,448.2,1.0662024046655498e-36,449.0288414568205,4.630166848662176e-34
bc7b9e0d078c0c01f622b38cfcd7ee9c,230.000001,526.000001,2,192.155,0.17452643953228603,195.953435063934,33.07062644500092
bc7e7da8f10a64c6179907b74fc920bf,1e-06,260.000001,2,198.4,6.214105465636566e-19,202.14605202809923,1.215846026955746e-16
bc810aa449315aac3ade3e6fb89dfda7,1e-06,443.000001,2,97.66,1.207176498174509e-19,102.2510587582825,1.1938633716938262e-17
bc82228a4f5fceba5b14a04cb7b4591b,1e-06,483.000001,2,163.5,9.22760147353821e-20,167.53879309305253,1.4951301765191506e-17
bc869c8488100535ff7f1b4d92de29ee,1e-06,314.000001,2,273.98,3.491426142384523e-19,277.09208728055853,9.361284377893663e-17
bc877a9f97bb3f3d4fcd5f86028f81a9,194.000001,399.000001,3,118.45,0.29133316053667097,121.40270396897536,34.2150770048837
bc97695dacb772685b0d8c87bae9bea6,1e-06,426.000001,2,60.0,1.362960943287937e-19,64.9069506925559,8.55677718941453e-18
bc98051cee7c0111167e6f40a4ed76f6,18.000001,185.000001,3,299.43666666666667,0.003937146977440088,301.374455962414,1.1493439673906911
bc9c66643dcc92ad53dc9805bf199c8b,1e-06,80.000001,2,1040.6399999999999,2.0275514639770877e-17,1037.3213461671744,2.0411337279948198e-14
bcabe34e299eaf51bb601e89401e25e4,293.000001,351.000001,2,118.33500000000001,0.5727337635666769,122.7526369382851,68.01681397637991
bcacb6c3abff6dcc6f6adae2d7e39d9c,1e-06,315.000001,2,145.28,3.4575467757933788e-19,149.47162238254964,5.000728440838363e-17
bcb63903e6e5a3a94181de0c728fbf4a,1e-06,29.000001,2,257.34,3.410102962323655e-16,260.59166353616945,8.651699711508846e-14
bcb8ec660f9d6212d52115aa8183ca04,1e-06,341.000001,2,67.36,2.7100304932585927e-19,72.20521504103566,1.893218638914037e-17
bcc0c7953de6300fd23a4715ad9867e1,1e-06,168.000001,2,271.24,2.3168980657908552e-18,274.375070389956,6.158000805087034e-16
bcc647c8b6f39dd9a18aaac23749549c,1e-06,156.000001,2,156.4,2.8887085723552755e-18,160.49834786557886,4.491911417591313e-16
bcc9a08b533971412be737fd5bd918b3,184.000001,458.000001,2,202.1,0.17094594392294238,205.8150164424165,34.02729543728867
bcca9404e66ecba9714e6eb9343d2054,1e-06,69.000001,2,132.34,3.0912461647475505e-17,136.6401630524779,4.100945118094108e-15
bcdd58bcdd3dfb5efa50b742f6f64c3f,1e-06,207.000001,2,310.25,1.2392534900233724e-18,313.0578546609065,3.7565833914221595e-16
bce006e903be688f122a39f45b210090,92.000001,202.000001,3,156.28333333333333,0.4303886846320864,159.02388020894753,66.28363567088
bce591b049590a7724295e78c9dd7cc5,1e-06,510.000001,2,137.58,7.78958429011044e-20,141.83620995275425,1.0684435707716145e-17
bce61d5d9d99d56aebdf845c12402095,1e-06,41.000001,2,350.52,1.3254591753528082e-16,352.9900700567326,4.5499383655320555e-14
bce72558f421c2a875e69c282ef2ec51,1e-06,517.000001,2,80.82,7.465465105210082e-20,85.55231261311955,6.176362930171293e-18
bcf0a5f0f3ec8639f940749aab360d8f,91.000001,420.000001,3,188.32000000000002,0.026237805544810863,190.88089561356188,4.844637172451404
bcf958b042ece5fd995de0dabb3abf56,1e-06,278.000001,2,155.64,5.067402579180753e-19,159.744722742638,7.834297798352204e-17
bcfc1d8cf64a476b003cee4599f9fd11,1e-06,226.000001,2,70.17,9.506915021289306e-19,74.99164477190904,6.902256726358976e-17
bcfc9032cea53ef734a6008742d954fc,8.000001,214.000001,2,68.21,0.002095211003693984,73.04808524432475,0.14818738248783536
bcfdca13b3b657eeccd2528bd38d0425,1e-06,576.000001,2,55.98,5.327107864138957e-20,60.920670437000375,3.138014292546477e-18
bd0512ab6c631a62fdc974a682600f56,31.000001,369.000001,2,178.88,0.0080607045612109,182.78978571256593,1.4253773973543251
bd0f8d6b6bc185debdf79f91ba30fdc6,9.000001,555.000001,2,124.53,0.00014554972668974608,128.89567330225685,0.01814081365118731
bd10ec3ad72914d1866c911956f9180d,1e-06,242.000001,2,246.29,7.727726128382937e-19,249.63435089341115,1.8674236736494615e-16
bd128c7f2b00f5f4e3542dc3dcd0ffcd,1e-06,182.000001,2,129.16,1.8240525775295478e-18,133.48683688017277,2.3582649557555284e-16
bd175eda0510a90fcb57ead16a5e85d3,1e-06,334.000001,2,463.93,2.888499865456769e-19,465.4487874155763,1.3008124877716956e-16
bd1925ab08d786bbf347e7ee961d2da7,1e-06,426.000001,2,92.02,1.362960943287937e-19,96.65836705645833,1.2742612333036572e-17
bd2914d2e0b52a1b1bce55b39c1b1edf,1e-06,178.000001,2,228.28,1.9494723672657085e-18,231.77541870372087,4.3764379524967207e-16
bd3001c423ef9a9092b0a5158f1ccdf6,1e-06,439.000001,2,153.51,1.2416389500972374e-19,157.6325891743959,1.893049037429362e-17
bd3410fa50b021fbc967037cf14144de,1e-06,391.000001,2,86.2,1.7772035446129966e-19,90.88718519393765,1.56250099074168e-17
bd359d51b8f97c756258b3925a29cec7,1e-06,217.000001,4,318.32,9.8661768578383e-35,319.6958520870579,3.054609250418224e-32
bd3c54cfb4d231a2b0d7f26b3f9549de,1e-06,33.000001,2,57.36,2.4018010432581326e-16,62.28909500234033,1.455913762983954e-14
bd4174fe2e76f6818b913f6dac96b49a,1e-06,536.000001,2,103.28,6.670463748476074e-20,107.82391822002927,6.955041423507183e-18
bd4731cbfe1bb7fd2896c138c6af8c2c,1e-06,189.000001,3,415.32,1.970318894083187e-26,416.60795305339485,7.950856286585043e-24
bd57a0d8783f22282484d3b26a601363,1e-06,431.000001,4,126.4,3.0900885256555796e-36,128.58415421329107,3.8436833825023186e-34
bd5af67af7b8eccd6c6227070b9123ac,1e-06,542.000001,2,306.76,6.442630985593226e-20,309.5971287674018,1.9287859774734502e-17
bd5cb3c81244dea5c5e4f03fe5c319e8,1e-06,371.000001,2,97.44,2.0900556052429758e-19,102.0329041174312,2.063039035049632e-17
bd5ee656c6f026fa1a6ff23c1832c617,1e-06,217.000001,2,603.26,1.0749052607997977e-18,603.6100879147182,6.281987855863273e-16
bd5fe79380ff2004f6a3de124d0acd72,1e-06,174.000001,2,450.76,2.08651021033575e-18,452.3892573246145,9.143012444645988e-16
bd66fae87c09684e3e5ec411b4248e15,1e-06,275.000001,3,113.16000000000001,4.371525108511e-27,116.14236857753609,4.914390832192002e-25
bd6b2350bc12f618726fdf55ed11917c,1e-06,31.000001,2,44.46,2.846607262214969e-16,49.497300152423364,1.3714687326886659e-14
bd6c1c99a4f6c28c98927351eb226e80,1e-06,186.000001,2,168.06,1.7090512440118853e-18,172.0605438306976,2.847962784912271e-16
bd6c8e9ea5cd9adc391f0784e02eb855,1e-06,107.000001,3,540.06,1.8569537532037158e-25,540.6484514897154,9.737632784190195e-23
bd7120211029ff536fe18f17c35a17e6,1e-06,301.000001,2,156.03,3.9743587672457066e-19,160.13145142414712,6.158559138915468e-17
bd736e1877605c12825515535cc3eec7,1e-06,223.000001,2,220.04,9.89891567425184e-19,223.6045357918359,2.1429755900759767e-16
bd748b6890efcaa0e79187653b2d6a91,34.000001,133.000001,2,95.235,0.1969607190661533,99.84639964889888,19.05978031963413
bd7491d137efc5fafb7a295bb2d238f7,1e-06,358.000001,2,383.32,2.3330469570984426e-19,385.5149437836532,8.70150340156636e-17
bd74ee61fcfe98864c2d73ce89cbfce1,1e-06,42.000001,2,165.44,1.2402579471986495e-16,169.46252038055943,2.0437528071691417e-14
bd7d5270491b38a030dfb106e6444542,1e-06,398.000001,2,81.72,1.6823233834680345e-19,86.44476341660214,1.4067571504211545e-17
bd7d88dec7e9cce42ae70631cd7b25ee,1e-06,227.000001,2,205.28,9.380795648572987e-19,208.96834261472162,1.897821586673083e-16
bd83417b926aab0fdb310f40c48142e6,1e-06,191.000001,3,708.48,1.8893062953897372e-26,708.1240066175421,1.2958420821313835e-23
bd836cf4fce7f808b07dd4342fb2d553,1e-06,226.000001,2,294.31,9.506915021289306e-19,297.25155931922615,2.735913555399664e-16
bd8483bb4a89a0734108e6d2d979e707,1e-06,471.000001,2,408.56,9.978806025227236e-20,410.5432307613203,3.96208692960711e-17
bd859b24955ed06b0605a79f60ef34f9,1e-06,574.000001,2,138.9,5.385371913961347e-20,143.14513779786202,7.454052680979326e-18
bd86b1862fe796149a4d2af57bd85451,71.000001,153.000001,3,119.98,0.5560403759772814,122.9241242239663,66.23476907979162
bd879722dc92d795d57264b3c1e09f6a,1e-06,145.000001,2,2241.64,3.58814176496893e-18,2228.247362814483,7.747474864479938e-15
bd8bee2d841f2573c7c4f2d49dfdcaf0,1e-06,536.000001,2,87.045,6.670463748476074e-20,91.7250973372074,5.916607948281744e-18
bd8e0f3ea9fb694fc53c7a358643fc06,203.000001,230.000001,2,175.745,0.8524537442587621,179.68108208043498,148.28257690822915
bd8ee6a65c4d647953792da821444580,1e-06,272.000001,4,258.72749999999996,3.176238977776745e-35,260.3543355408801,8.005082922382535e-33
bd91d32da39e118c89f20b3229318d57,1e-06,266.000001,2,98.8,5.797111063429519e-19,103.38149644269376,5.800601692332275e-17
bd9849d9ba9ac9f05f53f393b1c85744,1e-06,180.000001,2,55.52,1.885388854756131e-18,60.4645289152204,1.1041500243540725e-16
bd9e8963c5cc40946d3e404fec35ab9c,1e-06,296.000001,4,114.44,2.0743472313433342e-35,116.67452568801883,2.342520703936953e-33
bd9faf610de6660a02b39510406c8e9f,226.000001,292.000001,2,80.505,0.6223385627874866,85.23995483190066,51.33539263159616
bda84be75dfc9588ae63cfe827080b9b,1e-06,144.000001,4,462.7,7.5724706475782936e-34,463.4677723612058,3.4018877053877656e-31
bdab0d95ab91d435bf79d62450d39644,1e-06,477.000001,6,270.0,2.1655698781291766e-53,271.05438662902884,5.677952090389836e-51
bdb2114573d1e00a29b0e01a67441cb5,1e-06,316.000001,3,136.83,2.490108973670819e-27,139.67963487533717,3.365901466272999e-25
bdb40fdb1df62064c8ee38b845459e77,152.000001,207.000001,2,44.980000000000004,0.7785077748180668,50.01293839443552,37.700360160313906
bdb88619ffe5ca24fa5732468bd34573,1e-06,693.000001,2,108.84,2.983486958619068e-20,113.33728096154388,3.269086739448589e-18
bdbc3238ae12ff1aab4853dbcbc2241c,27.000001,167.000001,3,76.67333333333333,0.021741569017300042,79.86030733324222,1.6822060606223954
bdc50dc35ff42f9b42da7516d3d443b1,1e-06,87.000001,2,264.34,1.5937075401455037e-17,267.53294756325624,4.136855585568288e-15
bdd2db062e160b56deef394d3124eed6,1e-06,5.000001,2,83.0,3.276848329491336e-14,87.71402678155515,2.8137177770930313e-12
bdd54dde20755227f669f7bddd797d84,1e-06,179.000001,2,77.24,1.9170777788483626e-18,82.00234163926663,1.5226404532596523e-16
bdde9ce1c27b88a7fe3ef13ad6a80b5f,32.000001,309.000001,3,52.6,0.0032039538328815574,55.92196946495333,0.17339082315708051
bde19fc22cb4def59a506fe769d40aed,1e-06,271.000001,3,110.7,4.638094343653041e-27,113.69616346166829,5.104368999355545e-25
bde74caf8848f8c4bf541c0098f0c9eb,1e-06,207.000001,2,314.26,1.2392534900233724e-18,317.0342187964233,3.804298352881628e-16
bdec3e91a085aa9bd49ca648170e7943,1e-06,359.000001,2,133.58,2.313078055492787e-19,137.86976193727614,3.085228325738073e-17
bdeed1aa4eca0066f5bb4a20d07bda29,1e-06,142.000001,2,95.5,3.817042148918972e-18,100.10917682992431,3.7029562178523776e-16
bdf0db9861842b73a9d715e8574914d6,1e-06,457.000001,2,150.59,1.0960009086837762e-19,154.73708212309685,1.64023549198527e-17
bdf598132b2804c8fa2d548155059d0a,1e-06,328.000001,2,113.0,3.0539513363149575e-19,117.46238689764112,3.470902159856258e-17
bdfd71dfee6faa67122cc7cdbc14d9f7,1e-06,199.000001,2,135.91500000000002,1.3953291366565327e-18,140.1851759663115,1.8941721670284096e-16
bdfed6e05c62086c617785a15da54594,1e-06,118.000001,2,93.54,6.580552670080443e-18,98.16561730234002,6.262678603277534e-16
be02c627b631ca2acf4c4f912b61e5db,1e-06,215.000001,2,163.64,1.1053702808526745e-18,167.67761877359425,1.7945710072086528e-16
be08ef2ebaeb41941a53aa75db874099,4.000001,280.000001,2,38.235,0.00019807051629055735,43.324515428335516,0.008304820929696763
be09f3273b8ef531c15a9ea93d1b6280,1e-06,211.000001,8,524.28,3.276845681100476e-67,524.5347455658913,1.6649588936144488e-64
be0e319f7309b7d01899339a6a24b770,1e-06,170.000001,2,623.18,2.2365348385925752e-18,623.3629990317993,1.35049852667271e-15
be0fd3a8fd6192483df43de3e4b2c67e,1e-06,418.000001,2,200.06,1.4454321509393455e-19,203.79212795452264,2.8492489921582515e-17
be160ff1d833563ea876b3662de0a653,1e-06,51.000001,6,100.95,1.1715021242425072e-46,102.47970820802422,1.1674896782566775e-44
be20851f26648632a9715c1e5491404d,1e-06,108.000001,2,101.61,8.522263488257052e-18,106.16792617356715,8.773708205506373e-16
be2931e7e0cff6a086cc7a0a04bb0816,1e-06,457.000001,2,350.22,1.0960009086837762e-19,352.69258645557176,3.7385925217608984e-17
be2a6ba6f77e333c3c2d42228666cfba,1e-06,174.000001,2,90.18,2.08651021033575e-18,94.8338009693384,1.9166384002208373e-16
be33ce67f6c02b468b94afa895a955fe,121.000001,227.000001,2,163.21,0.4840790411107849,167.25122561193038,78.38134883907247
be3cfc8453519e48371cf115f0b15e2c,1e-06,554.000001,3,220.08,2.506176678699028e-28,222.462795808668,5.391538150052938e-26
be3d8eb606dba13a902ed67389d38366,1e-06,318.000001,2,518.72,3.358464800582685e-19,519.7792091075879,1.6891189631131764e-16
be418b61d87418d47815dd65038a334e,1e-06,189.000001,2,226.88,1.6289982358273146e-18,230.3871618983035,3.6346540086530356e-16
be48e539ad60d04b5dd6d8cb869b0c58,1e-06,369.000001,2,252.42,2.1252024149719387e-19,255.71293247713137,5.2573317761262237e-17
be4cb52f1e018e4ad1abc82eac59bfd3,1e-06,220.000001,2,414.08,1.031246471161425e-18,416.0169290226801,4.153680295891077e-16
be4eb163762cf164f26f81021c4a5e97,1e-06,216.000001,2,214.83,1.089997703349276e-18,218.43823725167567,2.3053046309780534e-16
be5265d8f173d7f8538dfb483e97e50c,1e-06,120.000001,2,145.76,6.264517280022826e-18,149.94759614440702,9.106417041362042e-16
be54df277bac50d1ff64f1c5df2730dd,1e-06,291.000001,2,160.89,4.407162001080326e-19,164.95068576295304,7.035105788218334e-17
be588cfeb615a7e34be21bcce06fec1b,1e-06,26.000001,2,68.26,4.577264629479114e-16,73.09766584451823,3.2586786923878344e-14
be5894c80cb0c8a427ff9bcc9d5b3893,1e-06,195.000001,2,241.92,1.4831308472862991e-18,245.30100643650127,3.523193333739333e-16
be5f4c2d4e90cdf1051d286f9021b57c,1e-06,487.000001,2,228.02,8.993748324579956e-20,231.5175995827148,2.0137044952594502e-17
be6269aaf72b26ba4023062474797c41,1e-06,16.000001,2,180.64,1.6616160225730046e-15,184.5350228393763,2.991184356426159e-13
be64d04f720e2c424f8d0e15765c1cc1,1e-06,381.000001,2,77.38,1.9253132052380626e-19,82.14116731980837,1.5298781872496723e-17
be67ec5b02f74b75f81c22d6263ee3ba,1e-06,203.000001,2,100.2,1.314245662295137e-18,104.76975324811112,1.333327116669509e-16
be6fc02ad3ccde9632a496c819cbf1ff,1e-06,364.000001,2,81.48,2.216529145777717e-19,86.20677653567346,1.848565974791141e-17
be736d92ae94f37746e803c4ca45a02c,1e-06,42.000001,2,136.0,1.2402579471986495e-16,140.26946298664038,1.6916785380936744e-14
be7afc56db0978e1f7f9599f89527126,1e-06,572.000001,2,328.82,5.444474408059638e-20,331.4720895727637,1.7450364162332586e-17
be825ddd3b40db3f91bf05b4e9435d56,1e-06,78.000001,4,3122.72,1.5144886766747112e-32,3112.2846678289907,4.576556802860855e-29
be8c70f707c6d3d06ff32027169fa8da,1e-06,462.000001,2,229.24,1.0595623380995795e-19,232.72736622743562,2.384897058093917e-17
be95b9a35f21cb7e3bc1206a2f4497ab,1e-06,194.000001,2,137.42,1.5062118083326526e-18,141.6775520321351,2.0665651440618463e-16
be9aea68f34178c4e4f77c36b5d23cb8,1e-06,294.000001,2,162.44,4.271081327069184e-19,166.48768436895082,6.881303141882079e-17
be9f760933638373fc0c4b9061f3f539,1e-06,25.000001,2,97.66,5.085615829140241e-16,102.2510587582825,5.0652443182984364e-14
bea5f2cfcdec8bea50e482f0bf428cdb,1e-06,155.000001,2,100.36,2.9444192364253853e-18,104.92841116873024,2.993337684765837e-16
beaf1bb763a659225cfcb05f38112b97,1e-06,83.000001,2,74.76,1.8244972194463867e-17,79.5431438696702,1.4082741605271334e-15
beb0c30d2267b86db97d0c535be03ab6,1e-06,285.000001,2,176.16,4.696891236686203e-19,180.0926010620408,8.186112881583977e-17
beb7ddfca20bc721584e70834d3cd2f8,1e-06,393.000001,2,327.94,1.7493933766336945e-19,330.5994710093585,5.594578351571254e-17
beb8aac45af8e0de5e4cd146432b9e84,1e-06,135.000001,2,147.94,4.431446078039584e-18,152.1093103128426,6.532802249129281e-16
beba456e33133cc65b481399d051b2ba,1e-06,443.000001,2,63.44,1.207176498174509e-19,68.31809598586709,7.97668732352202e-18
bebcc6c45c54364adef4a5ea694228bf,1e-06,117.000001,2,66.26,6.746499187336851e-18,71.11444183677918,4.651400779887044e-16
bec92eaa63e71ab2e9e8a5b5d9871d09,1e-06,122.000001,2,266.5,5.968249562085696e-18,269.67482949161445,1.5602359668130846e-15
beceaa52fb2f761e647222b3cf7ce0b2,301.000001,526.000001,2,164.24,0.2622555477559037,168.272585975916,42.674286755644445
bedb32508ad162c6f28871cf3daa90fc,1e-06,202.000001,2,95.52,1.33392222790057e-18,100.12900907000169,1.293357938057595e-16
beeb7358d68ef0a3115fde6746b9a8d4,1e-06,100.000001,2,124.02,1.0658552072089404e-17,128.3899511802834,1.3272439908317287e-15
bef3a704acb66b0a1d9bf1761e311cd6,1e-06,221.000001,2,674.22,1.0172131222292309e-18,673.9748757093002,6.637609382121291e-16
bef3ce10ea5715fbcbcbe3b266ee94c5,1e-06,96.000001,3,2467.17,2.831182616951643e-25,2456.9518420750746,6.748859348029196e-22
bef83ea220f4c7096b391b90323f44dc,1e-06,381.000001,3,190.12,1.1630889214454643e-27,192.67080179590414,2.168017268403734e-25
befa1e6fe062bc9195712a082f653844,1e-06,378.000001,2,75.68,1.97288856896946e-19,80.45542691323017,1.535524859551178e-17
befed7f0bf7fc3d0262b0f95989a36ae,1e-06,545.000001,2,125.935,6.332536202799721e-20,130.28888816769356,7.978230704776185e-18
bf021b222ddfd6549c1ae7b11a8522d8,1e-06,276.000001,2,79.2,5.180278752946608e-19,83.94590116685093,4.2086779997806336e-17
bf0249136d91311f55abe677e95da3e6,1e-06,117.000001,2,292.68,6.746499187336851e-18,295.6352317529188,1.9336690438965468e-15
bf0627436135c129fa7d967439780b16,1e-06,295.000001,2,600.74,4.2269497943034785e-19,601.111225664967,2.4588409515114764e-16
bf06b935e76a7545da01410a6befbb1c,1e-06,77.000001,3,141.9,6.632947317444022e-25,144.72120395560128,9.319234556617074e-23
bf087cbc0138d7066e1c41d1a97973dd,5.000001,66.000001,2,179.22,0.022874144956298036,183.1269337938816,4.06742635436972
bf0a805b588b889511e15496905cf7c5,1e-06,456.000001,2,320.79,1.1034850883238499e-19,323.5094451816914,3.4526724300898895e-17
bf0d3b466b0f1b7e86bcfe526b9fc43b,1e-06,34.000001,2,179.06,2.2141856539466336e-16,182.96827587326246,3.942152883675088e-14
bf0e90f0615f77c26a7b8515b71b321c,1e-06,182.000001,2,376.0,1.8240525775295478e-18,378.2563439153283,6.682521670271336e-16
bf15e187955656a3f3ee274caf07b11a,1e-06,394.000001,2,61.68,1.735702338079515e-19,66.57285885905671,1.1177606554460227e-17
bf17a21b9d5c86331548e065953ab319,1e-06,170.000001,2,198.54,2.2365348385925752e-18,202.28487770864095,4.382445376738716e-16
bf1dd33f93c58ea45d677d7e871e098e,56.000001,139.000001,2,517.985,0.45037505604652783,519.0503742847438,226.5400633380829
bf257f507db19138f5bc4065313c1f87,1e-06,197.000001,2,84.03,1.4383480808256493e-18,88.73538714554077,1.235975798230697e-16
bf2b29a6e7cb0502ae349de834012a6d,1e-06,96.000001,2,126.88,1.199650152477441e-17,131.22596151135025,1.5270134095623845e-15
bf33d9afd66b26dca43892e77b7a34b8,1e-06,91.000001,2,183.78,1.400124203086821e-17,187.64868453152667,2.548843117653401e-15
bf3ea1f12c45857c553757b918beecf4,1e-06,376.000001,2,373.11,2.00546557875532e-19,375.39058522414535,7.282835147683905e-17
bf3f9bd6d49afc0efb5feda4a516099f,1e-06,182.000001,6,372.0,1.9007113526917683e-50,372.76759100017625,6.864947607032985e-48
bf3f9d826b9abad39d3a9b2032282282,1e-06,180.000001,2,267.02,1.885388854756131e-18,270.1904677336266,4.933980581352464e-16
bf4023e50a4a19e09b7200e861af76c6,1e-06,579.000001,2,215.76,5.2412518578984715e-20,219.3604364152743,1.1117061163818454e-17
bf41e1422e778ac65bcc12b8faefa459,1e-06,217.000001,4,292.24,9.8661768578383e-35,293.72569222592915,2.806471246660072e-32
bf429f20c75a39eab83442cda8e59832,126.000001,278.000001,6,377.31,0.13274829002337407,378.0626607571448,48.58449200841574
bf432226a944503e91c6ec2159c6663e,1e-06,210.000001,2,87.38,1.1866686418339184e-18,92.0572873585037,1.0577529906228378e-16
bf448042b40749d8b95fe00c08a9b5cb,68.000001,277.000001,2,165.995,0.1029207713728762,170.01286504270703,16.934313706674875
bf482716881b0c14af9efda1fc58a649,274.000001,455.000001,3,129.83,0.42035996964880745,132.71888861067274,53.96134215140016
bf4ab46b9030a846535307564fd4f525,1e-06,99.000001,2,381.57,1.0973700807498046e-17,383.7796227768816,4.084774113629482e-15
bf59acdae64e9900fd93e4847baa1978,1e-06,326.000001,2,71.49,3.1118602182774646e-19,76.30057261701683,2.2973811631296468e-17
bf5ed75fca98e8f79c49e9a5bf7690e1,1e-06,506.000001,2,63.25,7.983110633917725e-20,68.12968970513188,5.25971543872467e-18
bf6504419e536f7c4c2461ebb0689d48,31.000001,457.000001,3,122.33333333333333,0.0005870610960229243,125.26426082532493,0.07112755463768225
bf6656ef50e6fd00e7517b01d615b4f3,177.000001,546.000001,3,98.27666666666666,0.07226264591086816,101.34249616242808,7.081858910826809
bf6d0f7af96584b82e351bb127574eab,1e-06,11.000001,2,55.12,4.406779217925477e-15,60.06788411367258,2.5853569617812817e-13
bf7786e005e701f29a9e562dd25bb080,1e-06,530.000001,2,91.56,6.908979924462978e-20,96.20222553467835,6.4273574330724655e-18
bf79e2be560481b2e6014798b4331a18,1e-06,507.000001,2,49.66,7.934143147726438e-20,54.65368257254493,4.1934577549014835e-18
